in Hz,Spectrum in dBA
1.562197E+02,-5.0881E+01
1.564104E+02,-4.3161E+01
1.566012E+02,-4.0741E+01
1.567919E+02,-4.2841E+01
1.569826E+02,-4.8141E+01
1.571734E+02,-4.1481E+01
1.573641E+02,-3.6781E+01
1.575549E+02,-3.2641E+01
1.577456E+02,-2.8901E+01
1.579364E+02,-2.7121E+01
1.581271E+02,-2.7621E+01
1.583179E+02,-3.0101E+01
1.585086E+02,-3.2401E+01
1.586993E+02,-3.0541E+01
1.588901E+02,-2.7441E+01
1.590808E+02,-2.5441E+01
1.592716E+02,-2.5301E+01
1.594623E+02,-2.7741E+01
1.596531E+02,-3.3641E+01
1.598438E+02,-3.7241E+01
1.600346E+02,-3.1821E+01
1.602253E+02,-2.8961E+01
1.604160E+02,-2.8321E+01
1.606068E+02,-2.9801E+01
1.607975E+02,-3.3761E+01
1.609883E+02,-3.7881E+01
1.611790E+02,-3.4541E+01
1.613698E+02,-3.1401E+01
1.615605E+02,-2.9721E+01
1.617513E+02,-2.8721E+01
1.619420E+02,-2.7921E+01
1.621327E+02,-2.7561E+01
1.623235E+02,-2.7961E+01
1.625142E+02,-2.8881E+01
1.627050E+02,-2.9581E+01
1.628957E+02,-2.9521E+01
1.630865E+02,-2.8881E+01
1.632772E+02,-2.8521E+01
1.634680E+02,-2.9241E+01
1.636587E+02,-3.1141E+01
1.638494E+02,-3.3541E+01
1.640402E+02,-3.5461E+01
1.642309E+02,-3.7061E+01
1.644217E+02,-4.0081E+01
1.646124E+02,-4.1261E+01
1.648032E+02,-4.0281E+01
1.649939E+02,-4.2481E+01
1.651847E+02,-4.2281E+01
1.653754E+02,-3.9581E+01
1.655661E+02,-3.8181E+01
1.657569E+02,-3.6801E+01
1.659476E+02,-3.5721E+01
1.661384E+02,-3.6221E+01
1.663291E+02,-3.7601E+01
1.665199E+02,-3.6861E+01
1.667106E+02,-3.5981E+01
1.669014E+02,-3.7001E+01
1.670921E+02,-4.0121E+01
1.672828E+02,-4.1741E+01
1.674736E+02,-4.0501E+01
1.676643E+02,-3.6601E+01
1.678551E+02,-3.1881E+01
1.680458E+02,-2.9041E+01
1.682366E+02,-2.7881E+01
1.684273E+02,-2.8061E+01
1.686181E+02,-2.9561E+01
1.688088E+02,-3.1001E+01
1.689995E+02,-2.9721E+01
1.691903E+02,-2.8141E+01
1.693810E+02,-2.8381E+01
1.695718E+02,-3.0361E+01
1.697625E+02,-3.3061E+01
1.699533E+02,-3.5101E+01
1.701440E+02,-3.5981E+01
1.703347E+02,-3.5821E+01
1.705255E+02,-3.4321E+01
1.707162E+02,-3.3061E+01
1.709070E+02,-3.2501E+01
1.710977E+02,-3.1181E+01
1.712885E+02,-2.9421E+01
1.714792E+02,-2.8541E+01
1.716700E+02,-2.8341E+01
1.718607E+02,-2.8081E+01
1.720514E+02,-2.7841E+01
1.722422E+02,-2.8061E+01
1.724329E+02,-2.8481E+01
1.726237E+02,-2.8621E+01
1.728144E+02,-2.8441E+01
1.730052E+02,-2.8181E+01
1.731959E+02,-2.8021E+01
1.733867E+02,-2.8581E+01
1.735774E+02,-3.0501E+01
1.737681E+02,-3.2861E+01
1.739589E+02,-3.3081E+01
1.741496E+02,-3.3161E+01
1.743404E+02,-3.5881E+01
1.745311E+02,-4.5101E+01
1.747219E+02,-4.4021E+01
1.749126E+02,-3.6681E+01
1.751034E+02,-3.4441E+01
1.752941E+02,-3.3941E+01
1.754848E+02,-3.3641E+01
1.756756E+02,-3.4941E+01
1.758663E+02,-4.0741E+01
1.760571E+02,-3.8301E+01
1.762478E+02,-3.2481E+01
1.764386E+02,-3.0241E+01
1.766293E+02,-2.9861E+01
1.768201E+02,-3.0681E+01
1.770108E+02,-3.2841E+01
1.772015E+02,-3.6161E+01
1.773923E+02,-3.8461E+01
1.775830E+02,-3.9541E+01
1.777738E+02,-3.8321E+01
1.779645E+02,-3.4501E+01
1.781553E+02,-3.1581E+01
1.783460E+02,-3.0181E+01
1.785368E+02,-3.0041E+01
1.787275E+02,-3.0601E+01
1.789182E+02,-3.1601E+01
1.791090E+02,-3.3161E+01
1.792997E+02,-3.5521E+01
1.794905E+02,-3.7501E+01
1.796812E+02,-3.5701E+01
1.798720E+02,-3.2941E+01
1.800627E+02,-3.1681E+01
1.802535E+02,-3.2701E+01
1.804442E+02,-3.6781E+01
1.806349E+02,-3.9841E+01
1.808257E+02,-3.4601E+01
1.810164E+02,-3.0921E+01
1.812072E+02,-2.8961E+01
1.813979E+02,-2.8321E+01
1.815887E+02,-2.8681E+01
1.817794E+02,-2.9441E+01
1.819702E+02,-2.9581E+01
1.821609E+02,-2.9001E+01
1.823516E+02,-2.8301E+01
1.825424E+02,-2.7761E+01
1.827331E+02,-2.7601E+01
1.829239E+02,-2.7881E+01
1.831146E+02,-2.8281E+01
1.833054E+02,-2.9001E+01
1.834961E+02,-3.0961E+01
1.836869E+02,-3.4581E+01
1.838776E+02,-3.6861E+01
1.840683E+02,-3.4281E+01
1.842591E+02,-3.2461E+01
1.844498E+02,-3.2941E+01
1.846406E+02,-3.7021E+01
1.848313E+02,-6.0481E+01
1.850221E+02,-3.7381E+01
1.852128E+02,-3.2161E+01
1.854036E+02,-2.9261E+01
1.855943E+02,-2.7981E+01
1.857850E+02,-2.8861E+01
1.859758E+02,-3.2081E+01
1.861665E+02,-3.6281E+01
1.863573E+02,-3.4201E+01
1.865480E+02,-3.0801E+01
1.867388E+02,-2.9141E+01
1.869295E+02,-2.9341E+01
1.871203E+02,-3.1381E+01
1.873110E+02,-3.3501E+01
1.875017E+02,-3.3361E+01
1.876925E+02,-3.3601E+01
1.878832E+02,-3.6261E+01
1.880740E+02,-3.9901E+01
1.882647E+02,-3.8341E+01
1.884555E+02,-3.6601E+01
1.886462E+02,-3.5461E+01
1.888370E+02,-3.4081E+01
1.890277E+02,-3.3121E+01
1.892184E+02,-3.2861E+01
1.894092E+02,-3.3081E+01
1.895999E+02,-3.4881E+01
1.897907E+02,-4.2061E+01
1.899814E+02,-4.5401E+01
1.901722E+02,-3.7361E+01
1.903629E+02,-3.6361E+01
1.905537E+02,-3.8241E+01
1.907444E+02,-3.8081E+01
1.909351E+02,-3.3221E+01
1.911259E+02,-3.0101E+01
1.913166E+02,-2.8701E+01
1.915074E+02,-2.8521E+01
1.916981E+02,-2.9361E+01
1.918889E+02,-3.0621E+01
1.920796E+02,-3.0981E+01
1.922704E+02,-2.9821E+01
1.924611E+02,-2.8181E+01
1.926518E+02,-2.7381E+01
1.928426E+02,-2.7861E+01
1.930333E+02,-2.9121E+01
1.932241E+02,-3.0441E+01
1.934148E+02,-3.2121E+01
1.936056E+02,-3.4521E+01
1.937963E+02,-3.7721E+01
1.939871E+02,-4.2401E+01
1.941778E+02,-4.0861E+01
1.943685E+02,-3.5181E+01
1.945593E+02,-3.2881E+01
1.947500E+02,-3.3341E+01
1.949408E+02,-3.5981E+01
1.951315E+02,-3.7681E+01
1.953223E+02,-3.2441E+01
1.955130E+02,-2.8641E+01
1.957038E+02,-2.7341E+01
1.958945E+02,-2.7741E+01
1.960852E+02,-2.9341E+01
1.962760E+02,-3.1681E+01
1.964667E+02,-3.3481E+01
1.966575E+02,-3.2941E+01
1.968482E+02,-3.1821E+01
1.970390E+02,-3.1921E+01
1.972297E+02,-3.2821E+01
1.974205E+02,-3.3301E+01
1.976112E+02,-3.3621E+01
1.978019E+02,-3.5041E+01
1.979927E+02,-3.8281E+01
1.981834E+02,-4.2221E+01
1.983742E+02,-4.1601E+01
1.985649E+02,-4.2341E+01
1.987557E+02,-5.4781E+01
1.989464E+02,-4.4761E+01
1.991372E+02,-3.9481E+01
1.993279E+02,-3.5441E+01
1.995186E+02,-3.2541E+01
1.997094E+02,-3.2361E+01
1.999001E+02,-3.4781E+01
2.000909E+02,-3.7501E+01
2.002816E+02,-3.6761E+01
2.004724E+02,-3.6201E+01
2.006631E+02,-3.7041E+01
2.008539E+02,-3.6341E+01
2.010446E+02,-3.3201E+01
2.012353E+02,-3.0601E+01
2.014261E+02,-2.9561E+01
2.016168E+02,-2.9961E+01
2.018076E+02,-3.1141E+01
2.019983E+02,-3.1881E+01
2.021891E+02,-3.1181E+01
2.023798E+02,-2.9701E+01
2.025706E+02,-2.8801E+01
2.027613E+02,-2.9281E+01
2.029520E+02,-3.1301E+01
2.031428E+02,-3.4061E+01
2.033335E+02,-3.5541E+01
2.035243E+02,-3.4821E+01
2.037150E+02,-3.3661E+01
2.039058E+02,-3.4321E+01
2.040965E+02,-3.9321E+01
2.042873E+02,-4.3641E+01
2.044780E+02,-3.5681E+01
2.046687E+02,-3.2981E+01
2.048595E+02,-3.1661E+01
2.050502E+02,-3.0381E+01
2.052410E+02,-2.9601E+01
2.054317E+02,-2.9821E+01
2.056225E+02,-3.0541E+01
2.058132E+02,-3.0181E+01
2.060040E+02,-2.8981E+01
2.061947E+02,-2.8401E+01
2.063854E+02,-2.8761E+01
2.065762E+02,-3.0061E+01
2.067669E+02,-3.2621E+01
2.069577E+02,-3.6381E+01
2.071484E+02,-3.9961E+01
2.073392E+02,-4.3981E+01
2.075299E+02,-3.9801E+01
2.077207E+02,-3.5121E+01
2.079114E+02,-3.4141E+01
2.081021E+02,-3.7121E+01
2.082929E+02,-4.4141E+01
2.084836E+02,-3.7161E+01
2.086744E+02,-3.4021E+01
2.088651E+02,-3.4101E+01
2.090559E+02,-3.6481E+01
2.092466E+02,-4.0781E+01
2.094374E+02,-4.5301E+01
2.096281E+02,-4.5121E+01
2.098188E+02,-4.0841E+01
2.100096E+02,-3.5821E+01
2.102003E+02,-3.2081E+01
2.103911E+02,-3.0981E+01
2.105818E+02,-3.2141E+01
2.107726E+02,-3.3801E+01
2.109633E+02,-3.4101E+01
2.111541E+02,-3.3461E+01
2.113448E+02,-3.2821E+01
2.115355E+02,-3.2821E+01
2.117263E+02,-3.3241E+01
2.119170E+02,-3.3001E+01
2.121078E+02,-3.1341E+01
2.122985E+02,-2.9361E+01
2.124893E+02,-2.8641E+01
2.126800E+02,-2.9821E+01
2.128708E+02,-3.3341E+01
2.130615E+02,-4.0201E+01
2.132522E+02,-5.4161E+01
2.134430E+02,-4.6201E+01
2.136337E+02,-4.0161E+01
2.138245E+02,-3.7101E+01
2.140152E+02,-3.6661E+01
2.142060E+02,-3.8301E+01
2.143967E+02,-3.8961E+01
2.145875E+02,-3.5861E+01
2.147782E+02,-3.2341E+01
2.149689E+02,-2.9241E+01
2.151597E+02,-2.7221E+01
2.153504E+02,-2.7001E+01
2.155412E+02,-2.8781E+01
2.157319E+02,-3.2401E+01
2.159227E+02,-3.5961E+01
2.161134E+02,-3.4701E+01
2.163042E+02,-3.1461E+01
2.164949E+02,-2.9181E+01
2.166856E+02,-2.8361E+01
2.168764E+02,-2.9041E+01
2.170671E+02,-3.1341E+01
2.172579E+02,-3.6541E+01
2.174486E+02,-5.2701E+01
2.176394E+02,-3.8381E+01
2.178301E+02,-3.4661E+01
2.180208E+02,-3.5621E+01
2.182116E+02,-4.1421E+01
2.184023E+02,-4.2721E+01
2.185931E+02,-3.7761E+01
2.187838E+02,-3.5181E+01
2.189746E+02,-3.3241E+01
2.191653E+02,-3.1921E+01
2.193561E+02,-3.1461E+01
2.195468E+02,-3.2221E+01
2.197375E+02,-3.4001E+01
2.199283E+02,-3.5141E+01
2.201190E+02,-3.3941E+01
2.203098E+02,-3.3021E+01
2.205005E+02,-3.3581E+01
2.206913E+02,-3.4321E+01
2.208820E+02,-3.3701E+01
2.210728E+02,-3.2281E+01
2.212635E+02,-3.1441E+01
2.214542E+02,-3.1921E+01
2.216450E+02,-3.3801E+01
2.218357E+02,-3.6581E+01
2.220265E+02,-3.8661E+01
2.222172E+02,-3.6641E+01
2.224080E+02,-3.4081E+01
2.225987E+02,-3.3641E+01
2.227895E+02,-3.5781E+01
2.229802E+02,-4.1241E+01
2.231709E+02,-5.5501E+01
2.233617E+02,-4.8481E+01
2.235524E+02,-4.1441E+01
2.237432E+02,-3.8481E+01
2.239339E+02,-3.7401E+01
2.241247E+02,-3.5941E+01
2.243154E+02,-3.3841E+01
2.245062E+02,-3.2781E+01
2.246969E+02,-3.2941E+01
2.248876E+02,-3.2981E+01
2.250784E+02,-3.0841E+01
2.252691E+02,-2.8521E+01
2.254599E+02,-2.7641E+01
2.256506E+02,-2.8101E+01
2.258414E+02,-2.9641E+01
2.260321E+02,-3.2381E+01
2.262229E+02,-3.6201E+01
2.264136E+02,-3.6721E+01
2.266043E+02,-3.3521E+01
2.267951E+02,-3.1801E+01
2.269858E+02,-3.1661E+01
2.271766E+02,-3.3061E+01
2.273673E+02,-3.7361E+01
2.275581E+02,-6.1361E+01
2.277488E+02,-3.8221E+01
2.279396E+02,-3.4061E+01
2.281303E+02,-3.4561E+01
2.283210E+02,-3.8281E+01
2.285118E+02,-4.2121E+01
2.287025E+02,-4.0581E+01
2.288933E+02,-3.7901E+01
2.290840E+02,-3.5621E+01
2.292748E+02,-3.4381E+01
2.294655E+02,-3.4361E+01
2.296563E+02,-3.5061E+01
2.298470E+02,-3.6261E+01
2.300377E+02,-3.6801E+01
2.302285E+02,-3.6781E+01
2.304192E+02,-3.7801E+01
2.306100E+02,-3.9141E+01
2.308007E+02,-3.9221E+01
2.309915E+02,-3.7521E+01
2.311822E+02,-3.5281E+01
2.313730E+02,-3.4001E+01
2.315637E+02,-3.3801E+01
2.317544E+02,-3.4441E+01
2.319452E+02,-3.5941E+01
2.321359E+02,-3.7981E+01
2.323267E+02,-3.9201E+01
2.325174E+02,-4.0741E+01
2.327082E+02,-4.6781E+01
2.328989E+02,-5.5381E+01
2.330897E+02,-4.4981E+01
2.332804E+02,-4.3041E+01
2.334711E+02,-4.1241E+01
2.336619E+02,-3.9041E+01
2.338526E+02,-3.9541E+01
2.340434E+02,-3.9161E+01
2.342341E+02,-3.3381E+01
2.344249E+02,-2.9881E+01
2.346156E+02,-2.8581E+01
2.348064E+02,-2.8881E+01
2.349971E+02,-3.0721E+01
2.351878E+02,-3.3501E+01
2.353786E+02,-3.4181E+01
2.355693E+02,-3.2301E+01
2.357601E+02,-3.0701E+01
2.359508E+02,-2.9961E+01
2.361416E+02,-3.0361E+01
2.363323E+02,-3.2841E+01
2.365231E+02,-3.8821E+01
2.367138E+02,-4.4481E+01
2.369045E+02,-3.9081E+01
2.370953E+02,-3.6881E+01
2.372860E+02,-3.6801E+01
2.374768E+02,-3.8541E+01
2.376675E+02,-4.0961E+01
2.378583E+02,-3.9981E+01
2.380490E+02,-3.7541E+01
2.382398E+02,-3.5621E+01
2.384305E+02,-3.4381E+01
2.386212E+02,-3.3561E+01
2.388120E+02,-3.3401E+01
2.390027E+02,-3.3961E+01
2.391935E+02,-3.4581E+01
2.393842E+02,-3.5381E+01
2.395750E+02,-3.6361E+01
2.397657E+02,-3.6141E+01
2.399565E+02,-3.4361E+01
2.401472E+02,-3.3381E+01
2.403379E+02,-3.4221E+01
2.405287E+02,-3.6121E+01
2.407194E+02,-3.7201E+01
2.409102E+02,-3.7061E+01
2.411009E+02,-3.7601E+01
2.412917E+02,-3.9741E+01
2.414824E+02,-4.1261E+01
2.416732E+02,-4.0701E+01
2.418639E+02,-3.9861E+01
2.420546E+02,-3.9641E+01
2.422454E+02,-4.0561E+01
2.424361E+02,-4.4581E+01
2.426269E+02,-6.4841E+01
2.428176E+02,-4.2521E+01
2.430084E+02,-3.8501E+01
2.431991E+02,-3.7201E+01
2.433899E+02,-3.5761E+01
2.435806E+02,-3.4121E+01
2.437713E+02,-3.4321E+01
2.439621E+02,-3.7541E+01
2.441528E+02,-3.8021E+01
2.443436E+02,-3.2841E+01
2.445343E+02,-2.9561E+01
2.447251E+02,-2.7961E+01
2.449158E+02,-2.7861E+01
2.451066E+02,-2.9661E+01
2.452973E+02,-3.4221E+01
2.454880E+02,-4.3141E+01
2.456788E+02,-4.0641E+01
2.458695E+02,-3.4921E+01
2.460603E+02,-3.1961E+01
2.462510E+02,-3.1401E+01
2.464418E+02,-3.3001E+01
2.466325E+02,-3.7101E+01
2.468233E+02,-4.8081E+01
2.470140E+02,-4.3981E+01
2.472047E+02,-3.6281E+01
2.473955E+02,-3.3501E+01
2.475862E+02,-3.3241E+01
2.477770E+02,-3.5601E+01
2.479677E+02,-4.1381E+01
2.481585E+02,-4.1181E+01
2.483492E+02,-3.6441E+01
2.485400E+02,-3.3001E+01
2.487307E+02,-3.0561E+01
2.489214E+02,-2.9601E+01
2.491122E+02,-3.0301E+01
2.493029E+02,-3.2981E+01
2.494937E+02,-3.8381E+01
2.496844E+02,-3.8501E+01
2.498752E+02,-3.3481E+01
2.500659E+02,-3.1861E+01
2.502567E+02,-3.3081E+01
2.504474E+02,-3.6041E+01
2.506381E+02,-3.6861E+01
2.508289E+02,-3.5701E+01
2.510196E+02,-3.5921E+01
2.512104E+02,-3.8301E+01
2.514011E+02,-4.3021E+01
2.515919E+02,-5.0201E+01
2.517826E+02,-6.0381E+01
2.519734E+02,-5.3561E+01
2.521641E+02,-5.0161E+01
2.523548E+02,-5.1341E+01
2.525456E+02,-4.9601E+01
2.527363E+02,-4.4341E+01
2.529271E+02,-4.2521E+01
2.531178E+02,-4.1041E+01
2.533086E+02,-3.6481E+01
2.534993E+02,-3.2761E+01
2.536901E+02,-3.1501E+01
2.538808E+02,-3.2441E+01
2.540715E+02,-3.4441E+01
2.542623E+02,-3.5181E+01
2.544530E+02,-3.4061E+01
2.546438E+02,-3.2341E+01
2.548345E+02,-3.0841E+01
2.550253E+02,-3.0321E+01
2.552160E+02,-3.1081E+01
2.554068E+02,-3.3101E+01
2.555975E+02,-3.6221E+01
2.557882E+02,-3.8401E+01
2.559790E+02,-3.7001E+01
2.561697E+02,-3.5641E+01
2.563605E+02,-3.5421E+01
2.565512E+02,-3.6641E+01
2.567420E+02,-3.9901E+01
2.569327E+02,-4.5321E+01
2.571235E+02,-4.2181E+01
2.573142E+02,-3.5981E+01
2.575049E+02,-3.2521E+01
2.576957E+02,-3.1281E+01
2.578864E+02,-3.1861E+01
2.580772E+02,-3.3861E+01
2.582679E+02,-3.6381E+01
2.584587E+02,-3.5681E+01
2.586494E+02,-3.2661E+01
2.588402E+02,-3.0701E+01
2.590309E+02,-3.0381E+01
2.592216E+02,-3.2001E+01
2.594124E+02,-3.6361E+01
2.596031E+02,-4.9981E+01
2.597939E+02,-4.1121E+01
2.599846E+02,-3.6021E+01
2.601754E+02,-3.5681E+01
2.603661E+02,-3.8521E+01
2.605569E+02,-4.3621E+01
2.607476E+02,-4.4181E+01
2.609383E+02,-4.4581E+01
2.611291E+02,-4.7301E+01
2.613198E+02,-5.0481E+01
2.615106E+02,-5.3001E+01
2.617013E+02,-4.7681E+01
2.618921E+02,-4.6461E+01
2.620828E+02,-4.3661E+01
2.622736E+02,-3.9481E+01
2.624643E+02,-3.7561E+01
2.626550E+02,-3.8241E+01
2.628458E+02,-4.1221E+01
2.630365E+02,-4.4181E+01
2.632273E+02,-4.1941E+01
2.634180E+02,-3.7541E+01
2.636088E+02,-3.4801E+01
2.637995E+02,-3.3441E+01
2.639903E+02,-3.2401E+01
2.641810E+02,-3.1401E+01
2.643717E+02,-3.1181E+01
2.645625E+02,-3.2321E+01
2.647532E+02,-3.4461E+01
2.649440E+02,-3.5901E+01
2.651347E+02,-3.6361E+01
2.653255E+02,-3.6341E+01
2.655162E+02,-3.5341E+01
2.657069E+02,-3.4161E+01
2.658977E+02,-3.4561E+01
2.660884E+02,-3.8401E+01
2.662792E+02,-5.1261E+01
2.664699E+02,-3.9781E+01
2.666607E+02,-3.4781E+01
2.668514E+02,-3.3181E+01
2.670422E+02,-3.3721E+01
2.672329E+02,-3.5961E+01
2.674236E+02,-3.6021E+01
2.676144E+02,-3.3141E+01
2.678051E+02,-3.1501E+01
2.679959E+02,-3.0961E+01
2.681866E+02,-3.0841E+01
2.683774E+02,-3.1241E+01
2.685681E+02,-3.2581E+01
2.687589E+02,-3.4001E+01
2.689496E+02,-3.2861E+01
2.691403E+02,-3.1161E+01
2.693311E+02,-3.0741E+01
2.695218E+02,-3.1641E+01
2.697126E+02,-3.3341E+01
2.699033E+02,-3.5161E+01
2.700941E+02,-3.6761E+01
2.702848E+02,-3.7621E+01
2.704756E+02,-3.7901E+01
2.706663E+02,-3.9321E+01
2.708570E+02,-4.2741E+01
2.710478E+02,-4.2101E+01
2.712385E+02,-3.8501E+01
2.714293E+02,-3.8181E+01
2.716200E+02,-4.2221E+01
2.718108E+02,-4.7421E+01
2.720015E+02,-3.9481E+01
2.721923E+02,-3.6141E+01
2.723830E+02,-3.5301E+01
2.725737E+02,-3.6221E+01
2.727645E+02,-3.7481E+01
2.729552E+02,-3.7081E+01
2.731460E+02,-3.6461E+01
2.733367E+02,-3.6521E+01
2.735275E+02,-3.7341E+01
2.737182E+02,-3.8441E+01
2.739090E+02,-3.6881E+01
2.740997E+02,-3.4341E+01
2.742904E+02,-3.2921E+01
2.744812E+02,-3.2541E+01
2.746719E+02,-3.2921E+01
2.748627E+02,-3.4041E+01
2.750534E+02,-3.6581E+01
2.752442E+02,-4.2801E+01
2.754349E+02,-4.1701E+01
2.756257E+02,-3.4601E+01
2.758164E+02,-3.2361E+01
2.760071E+02,-3.3661E+01
2.761979E+02,-3.9621E+01
2.763886E+02,-5.2321E+01
2.765794E+02,-3.7181E+01
2.767701E+02,-3.3241E+01
2.769609E+02,-3.1781E+01
2.771516E+02,-3.1801E+01
2.773424E+02,-3.3401E+01
2.775331E+02,-3.6681E+01
2.777238E+02,-3.8281E+01
2.779146E+02,-3.4401E+01
2.781053E+02,-3.0841E+01
2.782961E+02,-2.8981E+01
2.784868E+02,-2.8841E+01
2.786776E+02,-3.0541E+01
2.788683E+02,-3.3781E+01
2.790591E+02,-3.6881E+01
2.792498E+02,-3.7821E+01
2.794405E+02,-3.7301E+01
2.796313E+02,-3.6281E+01
2.798220E+02,-3.5941E+01
2.800128E+02,-3.7221E+01
2.802035E+02,-4.0901E+01
2.803943E+02,-4.8721E+01
2.805850E+02,-5.7741E+01
2.807758E+02,-4.3801E+01
2.809665E+02,-3.8021E+01
2.811572E+02,-3.5101E+01
2.813480E+02,-3.4521E+01
2.815387E+02,-3.6121E+01
2.817295E+02,-3.9421E+01
2.819202E+02,-4.1901E+01
2.821110E+02,-4.0481E+01
2.823017E+02,-3.8021E+01
2.824925E+02,-3.6581E+01
2.826832E+02,-3.6461E+01
2.828739E+02,-3.6821E+01
2.830647E+02,-3.6501E+01
2.832554E+02,-3.5601E+01
2.834462E+02,-3.5421E+01
2.836369E+02,-3.7181E+01
2.838277E+02,-4.1301E+01
2.840184E+02,-4.4781E+01
2.842092E+02,-4.1941E+01
2.843999E+02,-3.8321E+01
2.845906E+02,-3.5861E+01
2.847814E+02,-3.4441E+01
2.849721E+02,-3.4201E+01
2.851629E+02,-3.5421E+01
2.853536E+02,-3.9641E+01
2.855444E+02,-5.2921E+01
2.857351E+02,-3.9181E+01
2.859259E+02,-3.6001E+01
2.861166E+02,-3.7061E+01
2.863073E+02,-4.2201E+01
2.864981E+02,-4.8741E+01
2.866888E+02,-3.9061E+01
2.868796E+02,-3.4421E+01
2.870703E+02,-3.2021E+01
2.872611E+02,-3.1141E+01
2.874518E+02,-3.1421E+01
2.876426E+02,-3.2441E+01
2.878333E+02,-3.3761E+01
2.880240E+02,-3.3961E+01
2.882148E+02,-3.2181E+01
2.884055E+02,-3.0621E+01
2.885963E+02,-3.0461E+01
2.887870E+02,-3.1661E+01
2.889778E+02,-3.3841E+01
2.891685E+02,-3.6901E+01
2.893593E+02,-4.1441E+01
2.895500E+02,-4.5161E+01
2.897407E+02,-4.2101E+01
2.899315E+02,-4.1881E+01
2.901222E+02,-4.7021E+01
2.903130E+02,-5.0741E+01
2.905037E+02,-4.3441E+01
2.906945E+02,-3.8981E+01
2.908852E+02,-3.5781E+01
2.910760E+02,-3.3781E+01
2.912667E+02,-3.3341E+01
2.914574E+02,-3.4181E+01
2.916482E+02,-3.5181E+01
2.918389E+02,-3.5561E+01
2.920297E+02,-3.5401E+01
2.922204E+02,-3.5341E+01
2.924112E+02,-3.6221E+01
2.926019E+02,-3.8681E+01
2.927927E+02,-4.2681E+01
2.929834E+02,-4.4961E+01
2.931741E+02,-4.1081E+01
2.933649E+02,-3.8201E+01
2.935556E+02,-3.8241E+01
2.937464E+02,-4.0021E+01
2.939371E+02,-3.9281E+01
2.941279E+02,-3.7461E+01
2.943186E+02,-3.8241E+01
2.945094E+02,-4.3781E+01
2.947001E+02,-5.7241E+01
2.948908E+02,-4.2461E+01
2.950816E+02,-3.8641E+01
2.952723E+02,-3.7961E+01
2.954631E+02,-4.0581E+01
2.956538E+02,-4.8041E+01
2.958446E+02,-4.6821E+01
2.960353E+02,-4.1641E+01
2.962261E+02,-4.0141E+01
2.964168E+02,-3.9981E+01
2.966075E+02,-3.9221E+01
2.967983E+02,-3.7461E+01
2.969890E+02,-3.6021E+01
2.971798E+02,-3.5281E+01
2.973705E+02,-3.4541E+01
2.975613E+02,-3.3461E+01
2.977520E+02,-3.2341E+01
2.979428E+02,-3.1541E+01
2.981335E+02,-3.1361E+01
2.983242E+02,-3.2321E+01
2.985150E+02,-3.4581E+01
2.987057E+02,-3.6401E+01
2.988965E+02,-3.5661E+01
2.990872E+02,-3.4901E+01
2.992780E+02,-3.6041E+01
2.994687E+02,-3.9801E+01
2.996595E+02,-4.3221E+01
2.998502E+02,-4.2001E+01
3.000409E+02,-4.0661E+01
3.002317E+02,-3.9061E+01
3.004224E+02,-3.7381E+01
3.006132E+02,-3.5881E+01
3.008039E+02,-3.4101E+01
3.009947E+02,-3.2461E+01
3.011854E+02,-3.2101E+01
3.013762E+02,-3.3341E+01
3.015669E+02,-3.5221E+01
3.017576E+02,-3.5201E+01
3.019484E+02,-3.3461E+01
3.021391E+02,-3.2181E+01
3.023299E+02,-3.2281E+01
3.025206E+02,-3.3801E+01
3.027114E+02,-3.6341E+01
3.029021E+02,-4.0381E+01
3.030929E+02,-5.0261E+01
3.032836E+02,-4.3161E+01
3.034743E+02,-3.8401E+01
3.036651E+02,-3.8121E+01
3.038558E+02,-4.0681E+01
3.040466E+02,-4.0401E+01
3.042373E+02,-3.7041E+01
3.044281E+02,-3.5461E+01
3.046188E+02,-3.5921E+01
3.048096E+02,-3.9141E+01
3.050003E+02,-4.8701E+01
3.051910E+02,-5.0441E+01
3.053818E+02,-4.4061E+01
3.055725E+02,-4.6461E+01
3.057633E+02,-4.8101E+01
3.059540E+02,-4.0001E+01
3.061448E+02,-3.7261E+01
3.063355E+02,-3.7121E+01
3.065263E+02,-3.7281E+01
3.067170E+02,-3.6141E+01
3.069077E+02,-3.5041E+01
3.070985E+02,-3.5261E+01
3.072892E+02,-3.6901E+01
3.074800E+02,-3.9001E+01
3.076707E+02,-3.6961E+01
3.078615E+02,-3.2841E+01
3.080522E+02,-3.0521E+01
3.082430E+02,-3.0521E+01
3.084337E+02,-3.3001E+01
3.086244E+02,-3.8301E+01
3.088152E+02,-4.8401E+01
3.090059E+02,-4.5781E+01
3.091967E+02,-3.9901E+01
3.093874E+02,-3.8441E+01
3.095782E+02,-3.9341E+01
3.097689E+02,-4.2281E+01
3.099597E+02,-4.4161E+01
3.101504E+02,-3.8061E+01
3.103411E+02,-3.3901E+01
3.105319E+02,-3.2261E+01
3.107226E+02,-3.1881E+01
3.109134E+02,-3.1561E+01
3.111041E+02,-3.1501E+01
3.112949E+02,-3.2241E+01
3.114856E+02,-3.3641E+01
3.116764E+02,-3.5141E+01
3.118671E+02,-3.5901E+01
3.120578E+02,-3.4921E+01
3.122486E+02,-3.3161E+01
3.124393E+02,-3.2161E+01
3.126301E+02,-3.2521E+01
3.128208E+02,-3.4721E+01
